order_id,order_date,customer_id,city,pincode,item_name,category,quantity,unit_price,discount_pct,promo_code,payment_method,order_channel,delivery_time_mins,delivery_status,rider_id,customer_rating,gross_value,discount_amount,order_value
ZP1000167,30-01-2025 10:52,C12965,Bengaluru,560001,Shampoo 200ml,Personal Care,1,140,0,NONE,COD,App,28,Delivered,R1194,5,140,0,140
ZP1000168,23-11-2024 19:24,C11796,Mumbai,400001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,34,Delivered,R1357,5,60,0,60
ZP1000169,29-06-2025 14:34,C11133,Hyderabad,500001,Handwash 250ml,Personal Care,1,120,5,NONE,UPI,App,30,Delivered,R1045,3,120,6,114
ZP1000170,19-08-2025 03:08,C14174,Chennai,600001,Ice Cream 500ml,Frozen,1,220,5,NEWUSER,Debit Card,App,26,Delivered,R1316,4,220,11,209
ZP1000171,26-03-2025 00:10,C14042,Mumbai,400001,Wheat Flour 5kg,Staples,3,300,10,SAVE10,UPI,App,36,Delivered,R1115,4,900,90,810
ZP1000172,21-03-2025 13:50,C10744,Hyderabad,500001,Wheat Flour 5kg,Staples,1,300,5,NEWUSER,Credit Card,App,20,Delivered,R1166,4,300,15,285
ZP1000173,18-01-2025 19:33,C16191,Bengaluru,560001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,14,Delivered,R1101,4,450,0,450
ZP1000174,26-08-2025 08:14,C10385,Chennai,600001,Soft Drink 1L,Beverages,1,60,0,NONE,Wallet,App,41,Delivered,R1267,5,60,0,60
ZP1000175,12-10-2025 06:32,C17054,Mumbai,400001,Salt 1kg,Staples,2,25,0,NONE,Credit Card,App,30,Delivered,R1165,5,50,0,50
ZP1000176,08-07-2025 20:18,C10898,Chennai,600001,Toothpaste 100g,Personal Care,1,90,0,NONE,UPI,App,48,Delivered,R1262,5,90,0,90
ZP1000177,26-11-2024 07:24,C11252,Delhi,110001,Sugar 1kg,Staples,1,45,15,FEST50,UPI,App,30,Delivered,R1386,4,45,6.75,38.25
ZP1000178,20-02-2025 21:47,C15140,Ahmedabad,380001,Milk 1L,Dairy,1,60,0,NONE,Debit Card,App,12,Delivered,R1065,3,60,0,60
ZP1000179,12-11-2024 15:49,C11310,Mumbai,400001,Milk 1L,Dairy,1,60,5,NEWUSER,COD,App,35,Delivered,R1151,4,60,3,57
ZP1000180,31-07-2025 08:40,C16488,Delhi,110001,Dishwash 500ml,Household,1,120,20,NONE,UPI,App,10,Delivered,R1006,4,120,24,96
ZP1000181,07-07-2025 06:52,C15574,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,1,60,15,NONE,UPI,Website,10,Delivered,R1220,4,60,9,51
ZP1000182,11-02-2025 04:43,C13458,Pune,411001,Dishwash 500ml,Household,1,120,0,NONE,COD,App,30,Delivered,R1266,4,120,0,120
ZP1000183,17-04-2025 21:02,C14885,Pune,411001,Ice Cream 500ml,Frozen,1,220,0,NONE,Wallet,App,32,Delivered,R1174,5,220,0,220
ZP1000184,23-01-2025 13:53,C10520,Bengaluru,560001,Potato Chips 100g,Snacks,1,40,0,NONE,UPI,App,31,Delivered,R1284,3,40,0,40
ZP1000185,01-06-2025 23:27,C13152,Chennai,600001,Butter 200g,Dairy,4,180,15,SAVE10,UPI,App,20,Delivered,R1287,3,720,108,612
ZP1000186,19-04-2025 23:42,C13126,Kolkata,700001,Butter 200g,Dairy,1,180,15,NONE,Credit Card,App,20,Delivered,R1296,3,180,27,153
ZP1000187,25-07-2025 10:06,C14881,Hyderabad,500001,Milk 1L,Dairy,2,60,0,NONE,Credit Card,App,62,Cancelled,R1333,,120,0,120
ZP1000188,29-06-2025 18:50,C13834,Hyderabad,500001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,Credit Card,Website,16,Delivered,R1106,4,150,0,150
ZP1000189,06-02-2025 16:55,C14334,Bengaluru,560001,Sugar 1kg,Staples,2,45,10,FEST50,UPI,App,20,Cancelled,R1354,,90,9,81
ZP1000190,17-09-2025 07:49,C12059,Mumbai,400001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,Website,47,Delivered,R1266,4,300,0,300
ZP1000191,21-03-2025 23:34,C17955,Pune,411001,Tomato 1kg,Fruits & Vegetables,1,30,20,NEWUSER,Credit Card,App,20,Returned,R1374,,30,6,24
ZP1000192,20-09-2025 02:44,C14532,Pune,411001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,UPI,App,26,Delivered,R1045,5,70,0,70
ZP1000193,31-07-2025 16:21,C17051,Chennai,600001,Apple 1kg,Fruits & Vegetables,2,150,20,NEWUSER,UPI,App,30,Delivered,R1349,4,300,60,240
ZP1000194,07-02-2025 16:43,C17720,Bengaluru,560001,Soft Drink 1L,Beverages,4,60,0,NONE,Credit Card,App,25,Delivered,R1103,4,240,0,240
ZP1000195,17-08-2025 22:07,C10094,Delhi,110001,Shampoo 200ml,Personal Care,2,140,0,NONE,UPI,App,43,Delivered,R1171,4,280,0,280
ZP1000196,13-06-2025 02:41,C15572,Chennai,600001,Potato Chips 100g,Snacks,1,40,0,NONE,Credit Card,Website,42,Delivered,R1396,3,40,0,40
ZP1000197,31-08-2025 02:44,C15904,Pune,411001,Sugar 1kg,Staples,1,45,0,NEWUSER,Debit Card,App,39,Delivered,R1071,3,45,0,45
ZP1000198,27-10-2024 19:21,C10938,Pune,411001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,UPI,App,47,Delivered,R1392,4,60,0,60
ZP1000199,03-06-2025 09:23,C15584,Kolkata,700001,Frozen Peas 1kg,Frozen,1,180,5,FEST50,Credit Card,App,28,Delivered,R1129,3,180,9,171
ZP1000200,17-10-2024 17:00,C17248,Chennai,600001,Rice 5kg,Staples,2,450,0,NONE,Credit Card,App,45,Delivered,R1205,3,900,0,900
ZP1000201,03-12-2024 18:12,C14398,Mumbai,400001,Soft Drink 1L,Beverages,1,60,20,NONE,UPI,App,35,Delivered,R1094,4,60,12,48
ZP1000202,01-03-2025 02:46,C16151,Mumbai,400001,Potato Chips 100g,Snacks,3,40,0,NONE,Debit Card,Website,19,Delivered,R1353,5,120,0,120
ZP1000203,24-09-2025 01:17,C12185,Pune,411001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,35,Delivered,R1139,3,25,0,25
ZP1000204,17-06-2025 13:42,C16296,Hyderabad,500001,Soap 75g,Personal Care,1,40,0,NONE,UPI,App,24,Delivered,R1225,4,40,0,40
ZP1000205,19-01-2025 15:05,C15250,Mumbai,400001,Curd 500g,Dairy,1,70,0,NONE,UPI,Website,11,Delivered,R1020,4,70,0,70
ZP1000206,09-12-2024 01:44,C12786,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,Credit Card,App,11,Delivered,R1095,4,60,0,60
ZP1000207,07-08-2025 20:40,C10913,Chennai,600001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,Credit Card,App,18,Delivered,R1034,3,300,0,300
ZP1000208,09-07-2025 13:10,C12404,Mumbai,400001,Potato Chips 100g,Snacks,4,40,0,SAVE10,UPI,App,48,Delivered,R1346,4,160,0,160
ZP1000209,25-01-2025 22:45,C13561,Mumbai,400001,Butter 200g,Dairy,1,180,0,NONE,Wallet,App,10,Delivered,R1246,5,180,0,180
ZP1000210,26-12-2024 06:41,C11295,Hyderabad,500001,Curd 500g,Dairy,2,70,0,NONE,UPI,App,26,Delivered,R1229,5,140,0,140
ZP1000211,30-08-2025 11:45,C13716,Chennai,600001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,36,Delivered,R1029,4,300,0,300
ZP1000212,26-09-2025 20:29,C10026,Chennai,600001,Milk 1L,Dairy,3,60,0,NONE,UPI,App,28,Delivered,R1065,5,180,0,180
ZP1000213,23-08-2025 15:53,C17813,Bengaluru,560001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,25,Delivered,R1169,4,60,0,60
ZP1000214,15-07-2025 08:20,C15915,Chennai,600001,Handwash 250ml,Personal Care,1,120,10,SAVE10,Wallet,App,20,Delayed,R1103,,120,12,108
ZP1000215,15-10-2024 23:12,C17174,Bengaluru,560001,Soft Drink 1L,Beverages,1,60,0,NONE,Debit Card,Website,47,Delivered,R1279,5,60,0,60
ZP1000216,08-11-2024 08:23,C15895,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,1,35,5,NONE,Debit Card,App,24,Delivered,R1358,3,35,1.75,33.25
ZP1000217,06-05-2025 08:58,C12157,Kolkata,700001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,15,Delivered,R1122,4,180,0,180
ZP1000218,29-12-2024 22:03,C17961,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,24,Delivered,R1347,4,35,0,35
ZP1000219,18-12-2024 19:28,C14100,Pune,411001,Frozen Pizza 400g,Frozen,1,280,0,NONE,Wallet,App,33,Delivered,R1218,5,280,0,280
ZP1000220,16-03-2025 10:15,C16241,Chennai,600001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,20,Delivered,R1370,5,120,0,120
ZP1000221,18-01-2025 19:43,C11463,Hyderabad,500001,Toothpaste 100g,Personal Care,2,90,0,NONE,UPI,Website,34,Delayed,R1297,,180,0,180
ZP1000222,02-03-2025 14:31,C14158,Mumbai,400001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,UPI,App,29,Delivered,R1254,4,70,0,70
ZP1000223,15-05-2025 22:08,C17476,Delhi,110001,Toothpaste 100g,Personal Care,3,90,5,NONE,UPI,App,34,Delivered,R1396,3,270,13.5,256.5
ZP1000224,04-06-2025 13:34,C10871,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,Debit Card,App,46,Delivered,R1231,4,60,0,60
ZP1000225,09-04-2025 13:04,C17131,Bengaluru,560001,Coffee 100g,Beverages,1,180,15,NEWUSER,UPI,App,10,Delivered,R1303,5,180,27,153
ZP1000226,11-06-2025 13:59,C15122,Ahmedabad,380001,Paneer 200g,Dairy,1,120,0,NONE,COD,App,24,Delivered,R1051,4,120,0,120
ZP1000227,19-12-2024 12:33,C12444,Delhi,110001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,19,Delivered,R1008,3,25,0,25
ZP1000228,01-02-2025 08:04,C16894,Pune,411001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,21,Delivered,R1306,4,80,0,80
ZP1000229,07-01-2025 10:34,C15234,Chennai,600001,Frozen Pizza 400g,Frozen,1,280,0,NONE,COD,App,31,Delivered,R1308,3,280,0,280
ZP1000230,29-01-2025 10:07,C14158,Kolkata,700001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,Credit Card,App,29,Delivered,R1092,3,150,0,150
ZP1000231,09-04-2025 20:18,C14988,Hyderabad,500001,Paneer 200g,Dairy,1,120,10,FEST50,Debit Card,App,10,Delivered,R1338,4,120,12,108
ZP1000232,01-08-2025 14:41,C11629,Hyderabad,500001,Shampoo 200ml,Personal Care,1,140,15,SAVE10,UPI,App,15,Delivered,R1067,3,140,21,119
ZP1000233,06-03-2025 22:57,C11252,Hyderabad,500001,Bananas 1kg,Fruits & Vegetables,4,60,0,NONE,UPI,App,43,Delivered,R1004,5,240,0,240
ZP1000234,22-02-2025 03:37,C13063,Bengaluru,560001,Butter 200g,Dairy,4,180,20,FEST50,COD,App,13,Delivered,R1287,5,720,144,576
ZP1000235,08-04-2025 08:23,C16246,Chennai,600001,Salt 1kg,Staples,1,25,10,FEST50,Debit Card,App,38,Delivered,R1308,4,25,2.5,22.5
ZP1000236,19-11-2024 00:49,C11323,Bengaluru,560001,Salt 1kg,Staples,1,25,0,NONE,UPI,Website,10,Delivered,R1201,3,25,0,25
ZP1000237,24-11-2024 19:31,C14418,Mumbai,400001,Shampoo 200ml,Personal Care,3,140,0,NONE,UPI,Website,10,Delivered,R1293,4,420,0,420
ZP1000238,01-09-2025 07:49,C17811,Chennai,600001,Soap 75g,Personal Care,3,40,0,NONE,UPI,App,36,Delivered,R1186,4,120,0,120
ZP1000239,17-07-2025 08:38,C16378,Mumbai,400001,Butter 200g,Dairy,2,180,0,NONE,COD,Website,47,Returned,R1259,,360,0,360
ZP1000240,27-01-2025 15:41,C17556,Ahmedabad,380001,Curd 500g,Dairy,1,70,0,FEST50,Debit Card,App,41,Delivered,R1372,3,70,0,70
ZP1000241,03-10-2025 14:48,C14344,Ahmedabad,380001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,Credit Card,App,23,Delivered,R1082,4,60,0,60
ZP1000242,10-02-2025 13:40,C17524,Pune,411001,Floor Cleaner 1L,Household,1,110,0,NONE,Debit Card,App,20,Delivered,R1322,3,110,0,110
ZP1000243,13-06-2025 13:58,C10004,Delhi,110001,Apple 1kg,Fruits & Vegetables,3,150,10,FEST50,COD,App,35,Delivered,R1186,5,450,45,405
ZP1000244,26-11-2024 01:45,C14906,Mumbai,400001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,Debit Card,App,10,Delivered,R1032,5,70,0,70
ZP1000245,02-04-2025 10:16,C12655,Pune,411001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,35,Delivered,R1241,5,120,0,120
ZP1000246,08-02-2025 04:48,C14002,Delhi,110001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,23,Delivered,R1360,3,80,0,80
ZP1000247,25-11-2024 05:46,C10159,Ahmedabad,380001,Curd 500g,Dairy,1,70,0,NONE,Debit Card,App,49,Delivered,R1144,5,70,0,70
ZP1000248,26-06-2025 04:38,C10916,Ahmedabad,380001,Handwash 250ml,Personal Care,2,120,5,SAVE10,UPI,App,33,Delivered,R1318,5,240,12,228
ZP1000249,29-06-2025 01:24,C17611,Pune,411001,Tea 250g,Beverages,2,200,0,NONE,Debit Card,App,27,Delivered,R1053,3,400,0,400
ZP1000250,24-07-2025 04:38,C12973,Bengaluru,560001,Toothpaste 100g,Personal Care,1,90,0,SAVE10,UPI,App,32,Delivered,R1136,5,90,0,90
ZP1000251,09-04-2025 08:44,C17198,Delhi,110001,Tea 250g,Beverages,1,200,10,FEST50,UPI,App,25,Delivered,R1189,4,200,20,180
ZP1000252,04-08-2025 12:32,C16813,Pune,411001,Soap 75g,Personal Care,1,40,0,NONE,UPI,App,35,Delivered,R1187,4,40,0,40
ZP1000253,11-04-2025 08:21,C16609,Bengaluru,560001,Butter 200g,Dairy,2,180,0,NONE,UPI,App,19,Delivered,R1292,5,360,0,360
ZP1000254,14-03-2025 04:20,C12519,Mumbai,400001,Tea 250g,Beverages,2,200,0,NONE,UPI,App,42,Delivered,R1086,4,400,0,400
ZP1000255,08-01-2025 12:33,C11961,Hyderabad,500001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,25,Delivered,R1182,5,35,0,35
ZP1000256,28-01-2025 23:44,C10474,Ahmedabad,380001,Salt 1kg,Staples,1,25,0,NEWUSER,UPI,App,39,Returned,R1097,,25,0,25
ZP1000257,18-04-2025 00:46,C11973,Chennai,600001,Detergent 1kg,Household,1,200,0,NONE,UPI,App,39,Delivered,R1377,4,200,0,200
ZP1000258,04-09-2025 13:55,C17192,Hyderabad,500001,Namkeen 200g,Snacks,1,80,0,NONE,COD,App,31,Delivered,R1152,3,80,0,80
ZP1000259,27-07-2025 12:45,C14647,Mumbai,400001,Cookies 150g,Snacks,1,90,0,SAVE10,UPI,App,38,Delivered,R1213,3,90,0,90
ZP1000260,05-11-2024 23:49,C17757,Chennai,600001,Toothpaste 100g,Personal Care,1,90,0,NONE,UPI,App,24,Delivered,R1004,4,90,0,90
ZP1000261,23-07-2025 12:08,C10645,Ahmedabad,380001,Handwash 250ml,Personal Care,2,120,0,NONE,Credit Card,App,37,Delivered,R1170,4,240,0,240
ZP1000262,18-01-2025 06:51,C10701,Mumbai,400001,Chocolate Bar 50g,Snacks,2,50,0,NONE,COD,App,10,Delivered,R1277,3,100,0,100
ZP1000263,07-02-2025 17:31,C15995,Hyderabad,500001,Garbage Bags 30pcs,Household,1,180,0,NONE,UPI,App,17,Delivered,R1371,5,180,0,180
ZP1000264,06-03-2025 15:39,C13981,Pune,411001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,27,Delivered,R1338,3,25,0,25
ZP1000265,25-03-2025 02:41,C16684,Kolkata,700001,Rice 5kg,Staples,1,450,0,NONE,Debit Card,App,10,Delivered,R1050,5,450,0,450
ZP1000266,09-03-2025 07:37,C10566,Chennai,600001,Potato Chips 100g,Snacks,2,40,5,NONE,UPI,App,31,Delivered,R1048,5,80,4,76
ZP1000267,12-09-2025 19:32,C16230,Chennai,600001,Fruit Juice 1L,Beverages,2,120,0,NONE,COD,App,55,Delivered,R1302,5,240,0,240
ZP1000268,20-01-2025 17:38,C14363,Delhi,110001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,21,Delivered,R1160,4,90,0,90
ZP1000269,07-07-2025 14:06,C16273,Bengaluru,560001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,App,30,Delivered,R1070,5,120,0,120
ZP1000270,15-02-2025 20:12,C11030,Kolkata,700001,Fruit Juice 1L,Beverages,1,120,0,NONE,Credit Card,App,18,Delivered,R1113,5,120,0,120
ZP1000271,09-08-2025 13:27,C11051,Kolkata,700001,Handwash 250ml,Personal Care,1,120,20,NEWUSER,UPI,App,42,Returned,R1370,,120,24,96
ZP1000272,04-02-2025 09:44,C15404,Pune,411001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,27,Delivered,R1210,4,90,0,90
ZP1000273,13-03-2025 09:08,C13893,Pune,411001,Frozen Paratha 400g,Frozen,1,160,0,NONE,UPI,App,29,Cancelled,R1055,,160,0,160
ZP1000274,11-05-2025 18:20,C17756,Hyderabad,500001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Debit Card,App,27,Delivered,R1121,5,30,0,30
ZP1000275,14-12-2024 14:02,C14503,Hyderabad,500001,Paneer 200g,Dairy,1,120,0,NONE,Wallet,App,26,Delivered,R1251,3,120,0,120
ZP1000276,29-12-2024 01:30,C11352,Kolkata,700001,Curd 500g,Dairy,2,70,0,NONE,UPI,App,15,Delivered,R1386,5,140,0,140
ZP1000277,31-05-2025 00:42,C12171,Chennai,600001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,32,Delivered,R1224,5,180,0,180
ZP1000278,25-09-2025 18:35,C14322,Chennai,600001,Soap 75g,Personal Care,3,40,20,SAVE10,Credit Card,App,26,Delivered,R1161,3,120,24,96
ZP1000279,26-05-2025 15:43,C17146,Kolkata,700001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,12,Delivered,R1123,4,25,0,25
ZP1000280,12-02-2025 03:13,C14969,Pune,411001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,10,Delivered,R1152,4,60,0,60
ZP1000281,23-05-2025 14:39,C13466,Bengaluru,560001,Detergent 1kg,Household,1,200,20,FEST50,Wallet,App,27,Delayed,R1093,,200,40,160
ZP1000282,22-10-2024 01:41,C17900,Delhi,110001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Wallet,App,26,Delivered,R1131,3,35,0,35
ZP1000283,05-07-2025 09:54,C11735,Mumbai,400001,Paneer 200g,Dairy,1,120,0,NONE,COD,App,14,Delivered,R1180,5,120,0,120
ZP1000284,03-08-2025 16:19,C17609,Hyderabad,500001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,39,Delivered,R1314,3,120,0,120
ZP1000285,16-11-2024 17:48,C14417,Mumbai,400001,Handwash 250ml,Personal Care,1,120,0,NONE,UPI,App,23,Delivered,R1393,4,120,0,120
ZP1000286,29-06-2025 00:37,C16187,Delhi,110001,Garbage Bags 30pcs,Household,3,180,0,NONE,Credit Card,App,36,Delivered,R1042,5,540,0,540
ZP1000287,12-09-2025 18:18,C15979,Hyderabad,500001,Curd 500g,Dairy,1,70,0,NONE,UPI,App,19,Delivered,R1075,4,70,0,70
ZP1000288,21-07-2025 16:43,C15651,Bengaluru,560001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,25,Delivered,R1182,3,60,0,60
ZP1000289,04-05-2025 14:32,C11647,Hyderabad,500001,Soap 75g,Personal Care,3,40,0,NONE,Credit Card,App,22,Delivered,R1127,5,120,0,120
ZP1000290,10-06-2025 20:23,C15840,Mumbai,400001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,Debit Card,Website,25,Delivered,R1365,4,70,0,70
ZP1000291,22-04-2025 02:33,C12553,Mumbai,400001,Soap 75g,Personal Care,1,40,15,NONE,Credit Card,App,32,Delivered,R1194,5,40,6,34
ZP1000292,23-02-2025 23:09,C13268,Kolkata,700001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,26,Delivered,R1273,3,50,0,50
ZP1000293,26-12-2024 05:31,C15502,Delhi,110001,Garbage Bags 30pcs,Household,1,180,0,NONE,Credit Card,App,37,Delivered,R1176,5,180,0,180
ZP1000294,11-12-2024 02:26,C15323,Mumbai,400001,Curd 500g,Dairy,1,70,0,NONE,Credit Card,App,16,Delayed,R1280,,70,0,70
ZP1000295,28-04-2025 07:54,C13059,Hyderabad,500001,Salt 1kg,Staples,1,25,20,FEST50,UPI,App,21,Delivered,R1216,3,25,5,20
ZP1000296,24-08-2025 14:21,C13588,Kolkata,700001,Apple 1kg,Fruits & Vegetables,1,150,10,NEWUSER,UPI,App,34,Delivered,R1350,3,150,15,135
ZP1000297,06-01-2025 12:09,C17369,Bengaluru,560001,Chocolate Bar 50g,Snacks,2,50,5,SAVE10,Credit Card,App,40,Delivered,R1137,5,100,5,95
ZP1000298,03-08-2025 06:27,C14239,Chennai,600001,Handwash 250ml,Personal Care,1,120,20,NEWUSER,UPI,App,31,Returned,R1101,,120,24,96
ZP1000299,12-09-2025 04:31,C13698,Mumbai,400001,Rice 5kg,Staples,1,450,10,FEST50,UPI,App,38,Delivered,R1098,4,450,45,405
ZP1000300,12-02-2025 19:08,C10991,Mumbai,400001,Soap 75g,Personal Care,1,40,5,SAVE10,UPI,App,19,Delivered,R1058,3,40,2,38
ZP1000301,01-01-2025 11:58,C12030,Hyderabad,500001,Butter 200g,Dairy,1,180,5,SAVE10,COD,App,24,Returned,R1060,,180,9,171
ZP1000302,09-07-2025 11:11,C11840,Hyderabad,500001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,UPI,App,36,Delivered,R1137,3,30,0,30
ZP1000303,22-09-2025 21:42,C10524,Chennai,600001,Sugar 1kg,Staples,1,45,15,NEWUSER,UPI,App,25,Delivered,R1191,4,45,6.75,38.25
ZP1000304,27-10-2024 23:12,C12769,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,24,Delivered,R1388,4,35,0,35
ZP1000305,22-10-2024 02:38,C10172,Ahmedabad,380001,Apple 1kg,Fruits & Vegetables,3,150,0,NONE,Wallet,App,25,Delivered,R1309,4,450,0,450
ZP1000306,23-09-2025 00:42,C14819,Hyderabad,500001,Fruit Juice 1L,Beverages,1,120,0,NONE,Wallet,App,15,Delivered,R1111,4,120,0,120
ZP1000307,21-11-2024 05:16,C14537,Bengaluru,560001,Milk 1L,Dairy,1,60,0,SAVE10,UPI,App,17,Delivered,R1295,4,60,0,60
ZP1000308,09-03-2025 01:07,C11885,Kolkata,700001,Namkeen 200g,Snacks,3,80,0,NONE,Wallet,App,21,Delivered,R1355,5,240,0,240
ZP1000309,09-04-2025 18:54,C14820,Bengaluru,560001,Soap 75g,Personal Care,4,40,0,NONE,Credit Card,App,47,Delivered,R1072,5,160,0,160
ZP1000310,11-12-2024 02:01,C11804,Delhi,110001,Milk 1L,Dairy,1,60,0,NONE,Debit Card,App,24,Delivered,R1361,5,60,0,60
ZP1000311,01-02-2025 20:02,C10058,Mumbai,400001,Butter 200g,Dairy,3,180,20,NEWUSER,UPI,App,25,Delivered,R1351,3,540,108,432
ZP1000312,06-01-2025 18:02,C10581,Mumbai,400001,Paneer 200g,Dairy,1,120,0,NONE,UPI,Website,37,Delivered,R1029,3,120,0,120
ZP1000313,23-07-2025 17:30,C15798,Ahmedabad,380001,Garbage Bags 30pcs,Household,1,180,20,NONE,Credit Card,App,29,Delivered,R1392,4,180,36,144
ZP1000314,13-01-2025 01:36,C15169,Pune,411001,Soft Drink 1L,Beverages,1,60,10,NEWUSER,UPI,App,24,Delivered,R1322,3,60,6,54
ZP1000315,22-01-2025 05:55,C10482,Chennai,600001,Wheat Flour 5kg,Staples,1,300,5,NEWUSER,COD,App,28,Delivered,R1253,4,300,15,285
ZP1000316,28-11-2024 22:18,C11875,Delhi,110001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,COD,App,19,Delivered,R1244,4,60,0,60
ZP1000317,27-07-2025 23:29,C10552,Mumbai,400001,Apple 1kg,Fruits & Vegetables,1,150,20,NEWUSER,Debit Card,App,15,Delivered,R1031,3,150,30,120
ZP1000318,10-06-2025 23:24,C17417,Mumbai,400001,Salt 1kg,Staples,3,25,0,NONE,UPI,App,41,Delivered,R1270,4,75,0,75
ZP1000319,01-12-2024 16:26,C10257,Bengaluru,560001,Frozen Paratha 400g,Frozen,1,160,0,NONE,UPI,Website,33,Delivered,R1100,4,160,0,160
ZP1000320,12-07-2025 02:11,C17042,Hyderabad,500001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,UPI,App,10,Delivered,R1307,3,30,0,30
ZP1000321,21-01-2025 08:22,C12706,Chennai,600001,Chocolate Bar 50g,Snacks,1,50,0,NONE,Wallet,App,39,Delivered,R1186,5,50,0,50
ZP1000322,14-11-2024 19:03,C10580,Chennai,600001,Fruit Juice 1L,Beverages,4,120,0,NONE,Credit Card,App,27,Delivered,R1335,4,480,0,480
ZP1000323,10-11-2024 18:28,C14211,Bengaluru,560001,Dishwash 500ml,Household,2,120,0,NONE,UPI,App,26,Delivered,R1141,4,240,0,240
ZP1000324,05-07-2025 08:53,C11949,Ahmedabad,380001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,App,41,Delivered,R1003,4,120,0,120
ZP1000325,20-07-2025 01:41,C12281,Kolkata,700001,Curd 500g,Dairy,2,70,10,FEST50,UPI,Website,18,Delivered,R1221,3,140,14,126
ZP1000326,15-03-2025 09:55,C15480,Hyderabad,500001,Sugar 1kg,Staples,2,45,0,NONE,UPI,App,30,Delivered,R1126,4,90,0,90
ZP1000327,20-10-2024 04:19,C13976,Chennai,600001,Apple 1kg,Fruits & Vegetables,3,150,0,NONE,UPI,App,47,Delayed,R1165,,450,0,450
ZP1000328,13-08-2025 20:11,C11755,Delhi,110001,Potato Chips 100g,Snacks,1,40,0,NONE,COD,App,26,Delivered,R1049,5,40,0,40
ZP1000329,23-05-2025 13:52,C14417,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Credit Card,App,24,Delivered,R1192,5,35,0,35
ZP1000330,09-12-2024 05:22,C11083,Delhi,110001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,49,Delivered,R1014,4,60,0,60
ZP1000331,10-07-2025 09:26,C15925,Kolkata,700001,Apple 1kg,Fruits & Vegetables,4,150,0,NONE,UPI,App,23,Delivered,R1318,5,600,0,600
ZP1000332,31-07-2025 02:32,C17663,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,4,30,0,NONE,UPI,App,38,Delivered,R1260,5,120,0,120
ZP1000333,24-12-2024 17:07,C17228,Mumbai,400001,Coffee 100g,Beverages,2,180,0,NONE,Credit Card,App,14,Delivered,R1159,5,360,0,360
ZP1000334,23-05-2025 21:02,C14677,Mumbai,400001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,App,39,Returned,R1382,,140,0,140
ZP1000335,05-02-2025 17:58,C14720,Mumbai,400001,Fruit Juice 1L,Beverages,1,120,0,NONE,UPI,App,23,Delivered,R1046,5,120,0,120
